,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
73,NCE-PLRec,200,1,1,10,Cosine,0,1.0,,"[0.1728, 0.0037]","[0.0924, 0.0027]","[0.0871, 0.0022]","[0.0824, 0.0019]","[0.0983, 0.0036]","[0.0645, 0.0012]","[0.0897, 0.0027]","[0.0928, 0.0037]","[0.1266, 0.0043]","[0.1551, 0.0047]","[0.0521, 0.0027]","[0.2698, 0.0058]"
74,NCE-PLRec,200,1,1,10,Cosine,0,1.1,,"[0.1789, 0.0038]","[0.094, 0.0027]","[0.0881, 0.0023]","[0.0835, 0.002]","[0.1007, 0.0037]","[0.0674, 0.0013]","[0.0919, 0.0028]","[0.0948, 0.0038]","[0.1291, 0.0044]","[0.1588, 0.0049]","[0.0537, 0.0028]","[0.2848, 0.0061]"
75,NCE-PLRec,200,1,1,10,Cosine,0,1.2,,"[0.1757, 0.0038]","[0.0903, 0.0028]","[0.0859, 0.0023]","[0.0825, 0.002]","[0.0955, 0.0037]","[0.0678, 0.0013]","[0.0883, 0.0028]","[0.0908, 0.0037]","[0.1239, 0.0044]","[0.1542, 0.0048]","[0.0505, 0.0027]","[0.2827, 0.006]"
76,NCE-PLRec,200,1,1,10,Cosine,0,1.3,,"[0.1685, 0.0038]","[0.0861, 0.0028]","[0.0821, 0.0023]","[0.0795, 0.0021]","[0.0913, 0.0037]","[0.0667, 0.0014]","[0.0837, 0.0027]","[0.0828, 0.0035]","[0.1143, 0.0041]","[0.1436, 0.0046]","[0.0464, 0.0026]","[0.2691, 0.006]"
77,NCE-PLRec,200,1,10,10,Cosine,0,0.7,,"[0.144, 0.0034]","[0.0765, 0.0024]","[0.072, 0.002]","[0.0679, 0.0017]","[0.0815, 0.0034]","[0.0546, 0.0012]","[0.0767, 0.0025]","[0.0766, 0.0033]","[0.1034, 0.0038]","[0.1257, 0.0042]","[0.0434, 0.0025]","[0.2228, 0.0053]"
78,NCE-PLRec,200,1,10,10,Cosine,0,0.8,,"[0.1527, 0.0035]","[0.0811, 0.0024]","[0.0761, 0.002]","[0.0724, 0.0018]","[0.0867, 0.0034]","[0.0578, 0.0012]","[0.0803, 0.0026]","[0.0814, 0.0034]","[0.1104, 0.004]","[0.1351, 0.0044]","[0.0463, 0.0026]","[0.2381, 0.0054]"
79,NCE-PLRec,200,1,10,10,Cosine,0,0.9,,"[0.1634, 0.0036]","[0.0862, 0.0025]","[0.0819, 0.0021]","[0.0775, 0.0018]","[0.0942, 0.0036]","[0.0611, 0.0012]","[0.0861, 0.0027]","[0.0872, 0.0036]","[0.1188, 0.0042]","[0.1454, 0.0046]","[0.0504, 0.0027]","[0.2529, 0.0056]"
80,NCE-PLRec,200,1,10,10,Cosine,0,1.0,,"[0.1728, 0.0037]","[0.0923, 0.0027]","[0.0872, 0.0022]","[0.0824, 0.0019]","[0.0983, 0.0036]","[0.0645, 0.0012]","[0.0897, 0.0027]","[0.0927, 0.0037]","[0.1266, 0.0043]","[0.1552, 0.0047]","[0.0521, 0.0027]","[0.2698, 0.0058]"
81,NCE-PLRec,200,1,10,10,Cosine,0,1.1,,"[0.1789, 0.0038]","[0.0939, 0.0027]","[0.0882, 0.0023]","[0.0835, 0.002]","[0.1007, 0.0037]","[0.0675, 0.0013]","[0.092, 0.0028]","[0.0948, 0.0038]","[0.1292, 0.0044]","[0.1589, 0.0049]","[0.0537, 0.0028]","[0.2848, 0.0061]"
82,NCE-PLRec,200,1,10,10,Cosine,0,1.2,,"[0.1757, 0.0038]","[0.0903, 0.0028]","[0.0859, 0.0023]","[0.0825, 0.002]","[0.0955, 0.0037]","[0.0678, 0.0013]","[0.0883, 0.0028]","[0.0908, 0.0037]","[0.1238, 0.0044]","[0.1542, 0.0048]","[0.0505, 0.0027]","[0.2827, 0.006]"
83,NCE-PLRec,200,1,10,10,Cosine,0,1.3,,"[0.1685, 0.0038]","[0.0861, 0.0028]","[0.082, 0.0023]","[0.0795, 0.0021]","[0.0913, 0.0037]","[0.0667, 0.0014]","[0.0839, 0.0027]","[0.0828, 0.0035]","[0.1142, 0.0041]","[0.1437, 0.0046]","[0.0464, 0.0026]","[0.2691, 0.006]"
84,NCE-PLRec,200,1,100,10,Cosine,0,0.7,,"[0.1442, 0.0034]","[0.0765, 0.0024]","[0.072, 0.002]","[0.068, 0.0017]","[0.0817, 0.0034]","[0.0547, 0.0012]","[0.0767, 0.0025]","[0.0766, 0.0033]","[0.1034, 0.0038]","[0.1258, 0.0042]","[0.0435, 0.0025]","[0.2232, 0.0053]"
85,NCE-PLRec,200,1,100,10,Cosine,0,0.8,,"[0.1529, 0.0035]","[0.0812, 0.0025]","[0.0762, 0.002]","[0.0724, 0.0018]","[0.0868, 0.0034]","[0.0578, 0.0012]","[0.0804, 0.0026]","[0.0816, 0.0034]","[0.1107, 0.004]","[0.1353, 0.0044]","[0.0465, 0.0026]","[0.2384, 0.0054]"
86,NCE-PLRec,200,1,100,10,Cosine,0,0.9,,"[0.1635, 0.0036]","[0.0864, 0.0025]","[0.082, 0.0021]","[0.0775, 0.0018]","[0.0944, 0.0036]","[0.0612, 0.0012]","[0.0863, 0.0027]","[0.0873, 0.0036]","[0.1189, 0.0042]","[0.1453, 0.0046]","[0.0505, 0.0027]","[0.2532, 0.0056]"
87,NCE-PLRec,200,1,100,10,Cosine,0,1.0,,"[0.1729, 0.0037]","[0.0925, 0.0027]","[0.0872, 0.0022]","[0.0825, 0.0019]","[0.0982, 0.0036]","[0.0646, 0.0012]","[0.0897, 0.0027]","[0.0929, 0.0037]","[0.1267, 0.0043]","[0.1553, 0.0047]","[0.052, 0.0027]","[0.27, 0.0058]"
88,NCE-PLRec,200,1,100,10,Cosine,0,1.1,,"[0.1792, 0.0038]","[0.0942, 0.0027]","[0.0882, 0.0023]","[0.0836, 0.002]","[0.1005, 0.0037]","[0.0676, 0.0013]","[0.0921, 0.0028]","[0.0951, 0.0038]","[0.1293, 0.0044]","[0.159, 0.0049]","[0.0535, 0.0028]","[0.2851, 0.0061]"
89,NCE-PLRec,200,1,100,10,Cosine,0,1.2,,"[0.1759, 0.0038]","[0.0903, 0.0028]","[0.0859, 0.0023]","[0.0825, 0.002]","[0.0957, 0.0037]","[0.0679, 0.0013]","[0.0883, 0.0028]","[0.0908, 0.0037]","[0.124, 0.0044]","[0.1546, 0.0049]","[0.0505, 0.0027]","[0.2831, 0.0061]"
90,NCE-PLRec,200,1,100,10,Cosine,0,1.3,,"[0.1686, 0.0038]","[0.0862, 0.0028]","[0.0822, 0.0023]","[0.0797, 0.0021]","[0.0913, 0.0037]","[0.0667, 0.0014]","[0.0838, 0.0027]","[0.083, 0.0035]","[0.1145, 0.0041]","[0.144, 0.0046]","[0.0464, 0.0026]","[0.2693, 0.006]"
91,NCE-PLRec,200,1,1000,10,Cosine,0,0.7,,"[0.1459, 0.0034]","[0.0771, 0.0024]","[0.0725, 0.002]","[0.0686, 0.0018]","[0.0816, 0.0034]","[0.0553, 0.0012]","[0.0772, 0.0025]","[0.0774, 0.0033]","[0.1045, 0.0039]","[0.1272, 0.0042]","[0.0437, 0.0025]","[0.2263, 0.0053]"
92,NCE-PLRec,200,1,1000,10,Cosine,0,0.8,,"[0.1547, 0.0035]","[0.0817, 0.0025]","[0.0769, 0.002]","[0.073, 0.0018]","[0.0869, 0.0034]","[0.0585, 0.0012]","[0.0808, 0.0026]","[0.0822, 0.0034]","[0.1118, 0.004]","[0.137, 0.0044]","[0.0469, 0.0026]","[0.2416, 0.0055]"
93,NCE-PLRec,200,1,1000,10,Cosine,0,0.9,,"[0.1651, 0.0036]","[0.0873, 0.0026]","[0.0829, 0.0021]","[0.0779, 0.0018]","[0.0952, 0.0036]","[0.0618, 0.0012]","[0.0869, 0.0027]","[0.0882, 0.0036]","[0.1201, 0.0042]","[0.1464, 0.0046]","[0.051, 0.0027]","[0.2564, 0.0056]"
94,NCE-PLRec,200,1,1000,10,Cosine,0,1.0,,"[0.1745, 0.0037]","[0.0929, 0.0027]","[0.0876, 0.0022]","[0.0828, 0.0019]","[0.0988, 0.0037]","[0.0652, 0.0012]","[0.0902, 0.0027]","[0.0931, 0.0037]","[0.1275, 0.0043]","[0.1563, 0.0048]","[0.052, 0.0027]","[0.2731, 0.0059]"
95,NCE-PLRec,200,1,1000,10,Cosine,0,1.1,,"[0.1807, 0.0038]","[0.0944, 0.0027]","[0.0886, 0.0023]","[0.0842, 0.002]","[0.1003, 0.0037]","[0.0682, 0.0013]","[0.0923, 0.0028]","[0.0956, 0.0038]","[0.1301, 0.0044]","[0.1607, 0.0049]","[0.0535, 0.0028]","[0.2882, 0.0061]"
96,NCE-PLRec,200,1,1000,10,Cosine,0,1.2,,"[0.1778, 0.0038]","[0.0907, 0.0028]","[0.0867, 0.0023]","[0.0831, 0.002]","[0.0959, 0.0037]","[0.0687, 0.0013]","[0.0891, 0.0028]","[0.0907, 0.0037]","[0.1258, 0.0044]","[0.1559, 0.0049]","[0.0508, 0.0028]","[0.2871, 0.0061]"
97,NCE-PLRec,200,1,1000,10,Cosine,0,1.3,,"[0.1709, 0.0038]","[0.087, 0.0028]","[0.0831, 0.0024]","[0.0804, 0.0021]","[0.0914, 0.0037]","[0.0678, 0.0014]","[0.0847, 0.0027]","[0.0842, 0.0035]","[0.1154, 0.0042]","[0.146, 0.0047]","[0.0462, 0.0026]","[0.2744, 0.0061]"
98,NCE-PLRec,200,1,10000,10,Cosine,0,0.7,,"[0.16, 0.0036]","[0.0824, 0.0026]","[0.0779, 0.0021]","[0.0741, 0.0018]","[0.0867, 0.0035]","[0.0603, 0.0012]","[0.082, 0.0026]","[0.0848, 0.0036]","[0.1154, 0.0041]","[0.1414, 0.0046]","[0.0473, 0.0026]","[0.252, 0.0057]"
99,NCE-PLRec,200,1,10000,10,Cosine,0,0.8,,"[0.1674, 0.0037]","[0.0862, 0.0026]","[0.0816, 0.0021]","[0.0777, 0.0019]","[0.091, 0.0036]","[0.0632, 0.0013]","[0.0863, 0.0027]","[0.0885, 0.0036]","[0.1209, 0.0042]","[0.1485, 0.0047]","[0.0497, 0.0027]","[0.2641, 0.0058]"
100,NCE-PLRec,200,1,10000,10,Cosine,0,0.9,,"[0.1762, 0.0037]","[0.092, 0.0027]","[0.0869, 0.0022]","[0.0826, 0.0019]","[0.0979, 0.0036]","[0.0663, 0.0013]","[0.0914, 0.0028]","[0.0932, 0.0038]","[0.1276, 0.0044]","[0.1568, 0.0048]","[0.053, 0.0028]","[0.278, 0.0059]"
101,NCE-PLRec,200,1,10000,10,Cosine,0,1.0,,"[0.1848, 0.0038]","[0.0956, 0.0028]","[0.0912, 0.0023]","[0.0865, 0.002]","[0.1015, 0.0037]","[0.0698, 0.0013]","[0.0938, 0.0028]","[0.0963, 0.0038]","[0.1337, 0.0045]","[0.1644, 0.0049]","[0.0539, 0.0028]","[0.294, 0.0062]"
102,NCE-PLRec,200,1,10000,10,Cosine,0,1.1,,"[0.189, 0.0039]","[0.0955, 0.0028]","[0.091, 0.0023]","[0.087, 0.0021]","[0.1013, 0.0038]","[0.0721, 0.0014]","[0.0952, 0.0029]","[0.0979, 0.0039]","[0.1348, 0.0046]","[0.1672, 0.0051]","[0.0542, 0.0028]","[0.3051, 0.0063]"
103,NCE-PLRec,200,1,10000,10,Cosine,0,1.2,,"[0.1861, 0.0039]","[0.0936, 0.0029]","[0.0889, 0.0024]","[0.0857, 0.0021]","[0.0975, 0.0038]","[0.0726, 0.0014]","[0.0927, 0.0029]","[0.0948, 0.0039]","[0.1297, 0.0045]","[0.1619, 0.005]","[0.0515, 0.0028]","[0.3034, 0.0064]"
104,NCE-PLRec,200,1,10000,10,Cosine,0,1.3,,"[0.1794, 0.0039]","[0.0899, 0.0029]","[0.087, 0.0025]","[0.084, 0.0022]","[0.0938, 0.0038]","[0.0715, 0.0015]","[0.0883, 0.0028]","[0.0876, 0.0036]","[0.1223, 0.0043]","[0.1522, 0.0048]","[0.047, 0.0026]","[0.2897, 0.0063]"
