,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
55,NCE-PLRec,100,1,100,10,Cosine,0,1.3,,"[0.3304, 0.0007]","[0.1266, 0.0004]","[0.1117, 0.0004]","[0.1008, 0.0003]","[0.1492, 0.0006]","[0.0655, 0.0002]","[0.1485, 0.0006]","[0.2667, 0.001]","[0.3402, 0.001]","[0.3975, 0.0011]","[0.1661, 0.0008]","[0.5947, 0.0011]"
56,NCE-PLRec,100,1,1000,10,Cosine,0,0.7,,"[0.2155, 0.0006]","[0.0854, 0.0003]","[0.0739, 0.0003]","[0.0661, 0.0003]","[0.1034, 0.0005]","[0.0431, 0.0002]","[0.1002, 0.0005]","[0.1728, 0.0008]","[0.2161, 0.0009]","[0.2506, 0.0009]","[0.1108, 0.0007]","[0.3808, 0.001]"
57,NCE-PLRec,100,1,1000,10,Cosine,0,0.8,,"[0.2213, 0.0007]","[0.0876, 0.0004]","[0.0758, 0.0003]","[0.0677, 0.0003]","[0.1062, 0.0005]","[0.0442, 0.0002]","[0.1031, 0.0005]","[0.1776, 0.0008]","[0.2218, 0.0009]","[0.2573, 0.0009]","[0.1142, 0.0007]","[0.3905, 0.001]"
58,NCE-PLRec,100,1,1000,10,Cosine,0,0.9,,"[0.2326, 0.0007]","[0.0917, 0.0004]","[0.0792, 0.0003]","[0.0707, 0.0003]","[0.1115, 0.0005]","[0.046, 0.0002]","[0.1093, 0.0005]","[0.1877, 0.0008]","[0.2332, 0.0009]","[0.2699, 0.001]","[0.1212, 0.0007]","[0.4084, 0.0011]"
59,NCE-PLRec,100,1,1000,10,Cosine,0,1.0,,"[0.2594, 0.0007]","[0.1002, 0.0004]","[0.0868, 0.0003]","[0.0774, 0.0003]","[0.1217, 0.0005]","[0.0506, 0.0002]","[0.1211, 0.0006]","[0.2095, 0.0009]","[0.2609, 0.001]","[0.3019, 0.001]","[0.1356, 0.0007]","[0.4596, 0.0011]"
60,NCE-PLRec,100,1,1000,10,Cosine,0,1.1,,"[0.329, 0.0007]","[0.1279, 0.0004]","[0.1104, 0.0003]","[0.0978, 0.0003]","[0.154, 0.0006]","[0.0605, 0.0002]","[0.1556, 0.0007]","[0.2879, 0.001]","[0.3561, 0.0011]","[0.4068, 0.0011]","[0.1846, 0.0009]","[0.5698, 0.0011]"
61,NCE-PLRec,100,1,1000,10,Cosine,0,1.2,,"[0.3534, 0.0007]","[0.1359, 0.0004]","[0.119, 0.0004]","[0.1063, 0.0003]","[0.1606, 0.0006]","[0.0666, 0.0002]","[0.1613, 0.0007]","[0.3017, 0.001]","[0.3801, 0.0011]","[0.4397, 0.0011]","[0.1888, 0.0009]","[0.6293, 0.0011]"
62,NCE-PLRec,100,1,1000,10,Cosine,0,1.3,,"[0.3304, 0.0007]","[0.1266, 0.0004]","[0.1118, 0.0004]","[0.1008, 0.0003]","[0.1492, 0.0006]","[0.0655, 0.0002]","[0.1485, 0.0006]","[0.2667, 0.001]","[0.3402, 0.001]","[0.3976, 0.0011]","[0.1661, 0.0008]","[0.5947, 0.0011]"
63,NCE-PLRec,100,1,10000,10,Cosine,0,0.7,,"[0.2155, 0.0006]","[0.0854, 0.0003]","[0.074, 0.0003]","[0.0661, 0.0003]","[0.1035, 0.0005]","[0.0432, 0.0002]","[0.1002, 0.0005]","[0.1729, 0.0008]","[0.2162, 0.0009]","[0.2507, 0.0009]","[0.1108, 0.0007]","[0.381, 0.001]"
64,NCE-PLRec,100,1,10000,10,Cosine,0,0.8,,"[0.2214, 0.0007]","[0.0876, 0.0004]","[0.0758, 0.0003]","[0.0678, 0.0003]","[0.1063, 0.0005]","[0.0442, 0.0002]","[0.1031, 0.0005]","[0.1778, 0.0008]","[0.2219, 0.0009]","[0.2574, 0.0009]","[0.1143, 0.0007]","[0.3908, 0.001]"
65,NCE-PLRec,100,1,10000,10,Cosine,0,0.9,,"[0.2328, 0.0007]","[0.0917, 0.0004]","[0.0793, 0.0003]","[0.0707, 0.0003]","[0.1115, 0.0005]","[0.0461, 0.0002]","[0.1094, 0.0005]","[0.1878, 0.0008]","[0.2334, 0.0009]","[0.2701, 0.001]","[0.1213, 0.0007]","[0.4087, 0.0011]"
66,NCE-PLRec,100,1,10000,10,Cosine,0,1.0,,"[0.2596, 0.0007]","[0.1003, 0.0004]","[0.0868, 0.0003]","[0.0775, 0.0003]","[0.1217, 0.0005]","[0.0506, 0.0002]","[0.1212, 0.0006]","[0.2096, 0.0009]","[0.2611, 0.001]","[0.3022, 0.001]","[0.1357, 0.0007]","[0.46, 0.0011]"
67,NCE-PLRec,100,1,10000,10,Cosine,0,1.1,,"[0.3293, 0.0007]","[0.128, 0.0004]","[0.1105, 0.0003]","[0.0979, 0.0003]","[0.1541, 0.0006]","[0.0606, 0.0002]","[0.1557, 0.0007]","[0.2881, 0.001]","[0.3563, 0.0011]","[0.4071, 0.0011]","[0.1846, 0.0009]","[0.5703, 0.0011]"
68,NCE-PLRec,100,1,10000,10,Cosine,0,1.2,,"[0.3536, 0.0007]","[0.136, 0.0004]","[0.1191, 0.0004]","[0.1063, 0.0003]","[0.1607, 0.0006]","[0.0666, 0.0002]","[0.1614, 0.0007]","[0.3018, 0.001]","[0.3803, 0.0011]","[0.44, 0.0011]","[0.1889, 0.0009]","[0.6297, 0.0011]"
69,NCE-PLRec,100,1,10000,10,Cosine,0,1.3,,"[0.3306, 0.0007]","[0.1267, 0.0004]","[0.1118, 0.0004]","[0.1008, 0.0003]","[0.1493, 0.0006]","[0.0655, 0.0002]","[0.1486, 0.0006]","[0.2669, 0.001]","[0.3403, 0.001]","[0.3977, 0.0011]","[0.1663, 0.0008]","[0.595, 0.0011]"
70,NCE-PLRec,200,1,1,10,Cosine,0,0.7,,"[0.1393, 0.0006]","[0.0588, 0.0003]","[0.0506, 0.0002]","[0.0449, 0.0002]","[0.0731, 0.0004]","[0.0291, 0.0001]","[0.0688, 0.0004]","[0.1078, 0.0007]","[0.1339, 0.0007]","[0.1544, 0.0008]","[0.0713, 0.0005]","[0.2346, 0.0009]"
