,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
16,WRMF,50,10,10,10,Cosine,0,1,,"[0.1969, 0.0009]","[0.0952, 0.0007]","[0.0917, 0.0006]","[0.0888, 0.0005]","[0.1003, 0.0009]","[0.0735, 0.0004]","[0.0865, 0.0006]","[0.098, 0.0009]","[0.1412, 0.0011]","[0.1822, 0.0012]","[0.0526, 0.0006]","[0.345, 0.0016]"
17,WRMF,50,10,100,10,Cosine,0,1,,"[0.1996, 0.0009]","[0.097, 0.0007]","[0.0935, 0.0006]","[0.0906, 0.0005]","[0.1026, 0.0009]","[0.0747, 0.0004]","[0.088, 0.0006]","[0.0989, 0.0009]","[0.1428, 0.0011]","[0.1845, 0.0012]","[0.0532, 0.0006]","[0.3488, 0.0016]"
18,WRMF,50,10,1000,10,Cosine,0,1,,"[0.1856, 0.0009]","[0.0966, 0.0007]","[0.0913, 0.0006]","[0.0867, 0.0006]","[0.105, 0.0009]","[0.0706, 0.0004]","[0.088, 0.0007]","[0.0944, 0.0009]","[0.1318, 0.001]","[0.1636, 0.0012]","[0.0528, 0.0006]","[0.3088, 0.0016]"
19,WRMF,50,10,10000,10,Cosine,0,1,,"[0.1309, 0.0008]","[0.0785, 0.0007]","[0.0728, 0.0006]","[0.069, 0.0005]","[0.0846, 0.0008]","[0.0524, 0.0004]","[0.0693, 0.0006]","[0.0714, 0.0007]","[0.0968, 0.0008]","[0.1185, 0.0009]","[0.0391, 0.0005]","[0.1981, 0.0012]"
20,WRMF,100,10,1,10,Cosine,0,1,,"[0.1883, 0.0008]","[0.0927, 0.0006]","[0.0888, 0.0005]","[0.0855, 0.0005]","[0.0987, 0.0008]","[0.0689, 0.0003]","[0.0849, 0.0006]","[0.0986, 0.0009]","[0.1405, 0.0011]","[0.1786, 0.0012]","[0.0534, 0.0006]","[0.3229, 0.0015]"
21,WRMF,100,10,10,10,Cosine,0,1,,"[0.1889, 0.0008]","[0.093, 0.0006]","[0.0891, 0.0005]","[0.0858, 0.0005]","[0.099, 0.0008]","[0.0692, 0.0003]","[0.085, 0.0006]","[0.0988, 0.0009]","[0.1407, 0.0011]","[0.1791, 0.0012]","[0.0534, 0.0006]","[0.3244, 0.0015]"
22,WRMF,100,10,100,10,Cosine,0,1,,"[0.195, 0.0009]","[0.0957, 0.0006]","[0.0919, 0.0005]","[0.0886, 0.0005]","[0.102, 0.0008]","[0.0719, 0.0004]","[0.0868, 0.0006]","[0.1002, 0.0009]","[0.1437, 0.0011]","[0.1837, 0.0012]","[0.0538, 0.0006]","[0.337, 0.0016]"
23,WRMF,100,10,1000,10,Cosine,0,1,,"[0.1859, 0.0009]","[0.0967, 0.0007]","[0.0914, 0.0006]","[0.0869, 0.0006]","[0.1051, 0.0009]","[0.0707, 0.0004]","[0.0881, 0.0007]","[0.0945, 0.0009]","[0.1321, 0.001]","[0.164, 0.0012]","[0.0528, 0.0006]","[0.3092, 0.0016]"
24,WRMF,100,10,10000,10,Cosine,0,1,,"[0.1309, 0.0008]","[0.0785, 0.0007]","[0.0728, 0.0006]","[0.069, 0.0005]","[0.0846, 0.0008]","[0.0524, 0.0004]","[0.0693, 0.0006]","[0.0714, 0.0007]","[0.0968, 0.0008]","[0.1185, 0.0009]","[0.0391, 0.0005]","[0.1981, 0.0012]"
25,WRMF,50,100,1,10,Cosine,0,1,,"[0.17, 0.0008]","[0.0716, 0.0005]","[0.0708, 0.0005]","[0.07, 0.0004]","[0.0714, 0.0007]","[0.0633, 0.0003]","[0.0693, 0.0006]","[0.0836, 0.0008]","[0.1206, 0.001]","[0.1557, 0.0012]","[0.0427, 0.0006]","[0.3164, 0.0016]"
26,WRMF,50,100,10,10,Cosine,0,1,,"[0.1697, 0.0008]","[0.0712, 0.0005]","[0.0706, 0.0005]","[0.0698, 0.0004]","[0.0712, 0.0007]","[0.0633, 0.0003]","[0.069, 0.0006]","[0.0828, 0.0008]","[0.1198, 0.001]","[0.1551, 0.0012]","[0.0425, 0.0006]","[0.3165, 0.0016]"
27,WRMF,50,100,100,10,Cosine,0,1,,"[0.1718, 0.0008]","[0.0724, 0.0005]","[0.0717, 0.0005]","[0.0711, 0.0004]","[0.0726, 0.0007]","[0.0643, 0.0003]","[0.07, 0.0006]","[0.0829, 0.0008]","[0.1202, 0.001]","[0.1563, 0.0012]","[0.0426, 0.0006]","[0.32, 0.0016]"
28,WRMF,50,100,1000,10,Cosine,0,1,,"[0.1886, 0.0009]","[0.0866, 0.0006]","[0.0843, 0.0005]","[0.0827, 0.0005]","[0.0893, 0.0008]","[0.0717, 0.0004]","[0.0809, 0.0006]","[0.0896, 0.0009]","[0.1295, 0.001]","[0.1692, 0.0012]","[0.0473, 0.0006]","[0.3397, 0.0016]"
29,WRMF,50,100,10000,10,Cosine,0,1,,"[0.1403, 0.0008]","[0.0753, 0.0006]","[0.0712, 0.0005]","[0.0674, 0.0005]","[0.0828, 0.0008]","[0.0535, 0.0003]","[0.0693, 0.0006]","[0.0725, 0.0008]","[0.101, 0.0009]","[0.1258, 0.001]","[0.0423, 0.0006]","[0.2303, 0.0014]"
30,WRMF,100,100,1,10,Cosine,0,1,,"[0.175, 0.0008]","[0.077, 0.0005]","[0.0747, 0.0005]","[0.0729, 0.0004]","[0.0801, 0.0007]","[0.0625, 0.0003]","[0.0762, 0.0006]","[0.0925, 0.0009]","[0.1298, 0.0011]","[0.1653, 0.0012]","[0.0504, 0.0006]","[0.3134, 0.0016]"
31,WRMF,100,100,10,10,Cosine,0,1,,"[0.1774, 0.0008]","[0.0783, 0.0005]","[0.0756, 0.0005]","[0.0737, 0.0004]","[0.0805, 0.0007]","[0.0632, 0.0003]","[0.0777, 0.0006]","[0.0951, 0.0009]","[0.1322, 0.0011]","[0.1675, 0.0012]","[0.0511, 0.0006]","[0.3177, 0.0016]"
32,WRMF,100,100,100,10,Cosine,0,1,,"[0.1796, 0.0008]","[0.0783, 0.0005]","[0.0762, 0.0005]","[0.0746, 0.0004]","[0.0798, 0.0007]","[0.0648, 0.0003]","[0.076, 0.0006]","[0.0926, 0.0009]","[0.1308, 0.0011]","[0.1676, 0.0012]","[0.049, 0.0006]","[0.3268, 0.0016]"
33,WRMF,100,100,1000,10,Cosine,0,1,,"[0.1939, 0.0009]","[0.0891, 0.0006]","[0.0869, 0.0005]","[0.0852, 0.0005]","[0.0926, 0.0008]","[0.0733, 0.0004]","[0.0829, 0.0006]","[0.0925, 0.0009]","[0.1343, 0.0011]","[0.1754, 0.0012]","[0.049, 0.0006]","[0.3485, 0.0016]"
34,WRMF,100,100,10000,10,Cosine,0,1,,"[0.1405, 0.0008]","[0.0755, 0.0006]","[0.0713, 0.0005]","[0.0675, 0.0005]","[0.0829, 0.0008]","[0.0536, 0.0003]","[0.0694, 0.0006]","[0.0726, 0.0008]","[0.1011, 0.0009]","[0.126, 0.001]","[0.0423, 0.0006]","[0.2308, 0.0014]"
35,WRMF,200,100,1,10,Cosine,0,1,,"[0.1504, 0.0008]","[0.0729, 0.0005]","[0.0693, 0.0004]","[0.0667, 0.0004]","[0.0788, 0.0007]","[0.0535, 0.0003]","[0.0676, 0.0005]","[0.0805, 0.0008]","[0.1138, 0.001]","[0.1444, 0.0011]","[0.0442, 0.0006]","[0.2587, 0.0014]"
36,WRMF,200,100,10,10,Cosine,0,1,,"[0.1554, 0.0008]","[0.0752, 0.0005]","[0.0714, 0.0004]","[0.0686, 0.0004]","[0.0816, 0.0007]","[0.0547, 0.0003]","[0.0704, 0.0005]","[0.0834, 0.0008]","[0.118, 0.001]","[0.1499, 0.0011]","[0.0463, 0.0006]","[0.2667, 0.0014]"
37,WRMF,200,100,100,10,Cosine,0,1,,"[0.1727, 0.0008]","[0.0794, 0.0005]","[0.0763, 0.0005]","[0.0741, 0.0004]","[0.0849, 0.0007]","[0.0612, 0.0003]","[0.0741, 0.0006]","[0.0873, 0.0008]","[0.1261, 0.001]","[0.1632, 0.0012]","[0.0476, 0.0006]","[0.3075, 0.0016]"
