,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
39,NCE-PLRec,100,1,1,10,Cosine,0,1.1,,"[0.208, 0.0009]","[0.1051, 0.0007]","[0.1006, 0.0006]","[0.0968, 0.0005]","[0.1117, 0.0009]","[0.0775, 0.0004]","[0.0955, 0.0007]","[0.1071, 0.0009]","[0.1528, 0.0011]","[0.1944, 0.0012]","[0.0572, 0.0006]","[0.3517, 0.0016]"
40,NCE-PLRec,100,1,1,10,Cosine,0,1.2,,"[0.2005, 0.0009]","[0.1012, 0.0007]","[0.0965, 0.0006]","[0.0928, 0.0006]","[0.1085, 0.0009]","[0.0762, 0.0004]","[0.0911, 0.0006]","[0.0994, 0.0009]","[0.1411, 0.0011]","[0.1796, 0.0012]","[0.0535, 0.0006]","[0.3415, 0.0016]"
41,NCE-PLRec,100,1,1,10,Cosine,0,1.3,,"[0.1906, 0.0009]","[0.1015, 0.0007]","[0.0957, 0.0006]","[0.0909, 0.0006]","[0.1105, 0.0009]","[0.0739, 0.0004]","[0.0914, 0.0006]","[0.0951, 0.0008]","[0.1326, 0.001]","[0.1658, 0.0011]","[0.0529, 0.0006]","[0.3127, 0.0015]"
42,NCE-PLRec,100,1,10,10,Cosine,0,0.7,,"[0.1765, 0.0008]","[0.0965, 0.0006]","[0.0903, 0.0005]","[0.0851, 0.0005]","[0.1058, 0.0009]","[0.0664, 0.0003]","[0.0882, 0.0006]","[0.0955, 0.0008]","[0.131, 0.001]","[0.1606, 0.0011]","[0.0537, 0.0006]","[0.2815, 0.0013]"
43,NCE-PLRec,100,1,10,10,Cosine,0,0.8,,"[0.1829, 0.0008]","[0.0992, 0.0006]","[0.0926, 0.0005]","[0.0875, 0.0005]","[0.1083, 0.0009]","[0.0682, 0.0004]","[0.0906, 0.0006]","[0.1004, 0.0008]","[0.1371, 0.001]","[0.1684, 0.0011]","[0.0559, 0.0006]","[0.2933, 0.0014]"
44,NCE-PLRec,100,1,10,10,Cosine,0,0.9,,"[0.1955, 0.0009]","[0.1042, 0.0007]","[0.0978, 0.0006]","[0.0925, 0.0005]","[0.1133, 0.0009]","[0.0716, 0.0004]","[0.0955, 0.0006]","[0.1094, 0.0009]","[0.1504, 0.0011]","[0.1848, 0.0012]","[0.0608, 0.0007]","[0.3167, 0.0014]"
45,NCE-PLRec,100,1,10,10,Cosine,0,1.0,,"[0.205, 0.0009]","[0.1071, 0.0007]","[0.1016, 0.0006]","[0.0966, 0.0005]","[0.1141, 0.0009]","[0.0751, 0.0004]","[0.0976, 0.0007]","[0.1129, 0.0009]","[0.1583, 0.0011]","[0.1966, 0.0012]","[0.0608, 0.0007]","[0.3386, 0.0015]"
46,NCE-PLRec,100,1,10,10,Cosine,0,1.1,,"[0.208, 0.0009]","[0.1051, 0.0007]","[0.1006, 0.0006]","[0.0968, 0.0005]","[0.1117, 0.0009]","[0.0775, 0.0004]","[0.0955, 0.0007]","[0.1071, 0.0009]","[0.1528, 0.0011]","[0.1944, 0.0012]","[0.0572, 0.0006]","[0.3517, 0.0016]"
47,NCE-PLRec,100,1,10,10,Cosine,0,1.2,,"[0.2005, 0.0009]","[0.1012, 0.0007]","[0.0965, 0.0006]","[0.0928, 0.0006]","[0.1085, 0.0009]","[0.0762, 0.0004]","[0.0911, 0.0006]","[0.0994, 0.0009]","[0.1411, 0.0011]","[0.1796, 0.0012]","[0.0535, 0.0006]","[0.3415, 0.0016]"
48,NCE-PLRec,100,1,10,10,Cosine,0,1.3,,"[0.1906, 0.0009]","[0.1015, 0.0007]","[0.0957, 0.0006]","[0.0909, 0.0006]","[0.1105, 0.0009]","[0.0739, 0.0004]","[0.0914, 0.0006]","[0.0951, 0.0008]","[0.1326, 0.001]","[0.1658, 0.0011]","[0.0529, 0.0006]","[0.3127, 0.0015]"
49,NCE-PLRec,100,1,100,10,Cosine,0,0.7,,"[0.1765, 0.0008]","[0.0965, 0.0006]","[0.0903, 0.0005]","[0.0851, 0.0005]","[0.1058, 0.0009]","[0.0664, 0.0003]","[0.0882, 0.0006]","[0.0955, 0.0008]","[0.131, 0.001]","[0.1606, 0.0011]","[0.0537, 0.0006]","[0.2815, 0.0013]"
50,NCE-PLRec,100,1,100,10,Cosine,0,0.8,,"[0.1829, 0.0008]","[0.0992, 0.0006]","[0.0926, 0.0005]","[0.0875, 0.0005]","[0.1083, 0.0009]","[0.0682, 0.0004]","[0.0906, 0.0006]","[0.1004, 0.0008]","[0.1371, 0.001]","[0.1684, 0.0011]","[0.0559, 0.0006]","[0.2933, 0.0014]"
51,NCE-PLRec,100,1,100,10,Cosine,0,0.9,,"[0.1955, 0.0009]","[0.1042, 0.0007]","[0.0978, 0.0006]","[0.0925, 0.0005]","[0.1133, 0.0009]","[0.0716, 0.0004]","[0.0955, 0.0006]","[0.1094, 0.0009]","[0.1504, 0.0011]","[0.1848, 0.0012]","[0.0608, 0.0007]","[0.3167, 0.0014]"
52,NCE-PLRec,100,1,100,10,Cosine,0,1.0,,"[0.205, 0.0009]","[0.1071, 0.0007]","[0.1016, 0.0006]","[0.0966, 0.0005]","[0.1141, 0.0009]","[0.0751, 0.0004]","[0.0976, 0.0007]","[0.1129, 0.0009]","[0.1583, 0.0011]","[0.1966, 0.0012]","[0.0608, 0.0007]","[0.3387, 0.0015]"
53,NCE-PLRec,100,1,100,10,Cosine,0,1.1,,"[0.208, 0.0009]","[0.1051, 0.0007]","[0.1006, 0.0006]","[0.0968, 0.0005]","[0.1117, 0.0009]","[0.0775, 0.0004]","[0.0955, 0.0007]","[0.1071, 0.0009]","[0.1528, 0.0011]","[0.1944, 0.0012]","[0.0572, 0.0006]","[0.3518, 0.0016]"
54,NCE-PLRec,100,1,100,10,Cosine,0,1.2,,"[0.2005, 0.0009]","[0.1013, 0.0007]","[0.0965, 0.0006]","[0.0928, 0.0006]","[0.1085, 0.0009]","[0.0762, 0.0004]","[0.0911, 0.0006]","[0.0994, 0.0009]","[0.1411, 0.0011]","[0.1796, 0.0012]","[0.0535, 0.0006]","[0.3415, 0.0016]"
55,NCE-PLRec,100,1,100,10,Cosine,0,1.3,,"[0.1906, 0.0009]","[0.1015, 0.0007]","[0.0957, 0.0006]","[0.0909, 0.0006]","[0.1105, 0.0009]","[0.0739, 0.0004]","[0.0914, 0.0006]","[0.0951, 0.0008]","[0.1326, 0.001]","[0.1658, 0.0011]","[0.0529, 0.0006]","[0.3127, 0.0015]"
56,NCE-PLRec,100,1,1000,10,Cosine,0,0.7,,"[0.1765, 0.0008]","[0.0965, 0.0006]","[0.0903, 0.0005]","[0.0851, 0.0005]","[0.1058, 0.0009]","[0.0665, 0.0003]","[0.0882, 0.0006]","[0.0955, 0.0008]","[0.131, 0.001]","[0.1606, 0.0011]","[0.0537, 0.0006]","[0.2815, 0.0013]"
57,NCE-PLRec,100,1,1000,10,Cosine,0,0.8,,"[0.1829, 0.0008]","[0.0992, 0.0006]","[0.0926, 0.0005]","[0.0875, 0.0005]","[0.1083, 0.0009]","[0.0682, 0.0004]","[0.0906, 0.0006]","[0.1004, 0.0008]","[0.1371, 0.001]","[0.1684, 0.0011]","[0.0559, 0.0006]","[0.2933, 0.0014]"
58,NCE-PLRec,100,1,1000,10,Cosine,0,0.9,,"[0.1956, 0.0009]","[0.1042, 0.0007]","[0.0978, 0.0006]","[0.0925, 0.0005]","[0.1133, 0.0009]","[0.0716, 0.0004]","[0.0955, 0.0006]","[0.1094, 0.0009]","[0.1504, 0.0011]","[0.1848, 0.0012]","[0.0608, 0.0007]","[0.3167, 0.0014]"
59,NCE-PLRec,100,1,1000,10,Cosine,0,1.0,,"[0.205, 0.0009]","[0.107, 0.0007]","[0.1016, 0.0006]","[0.0966, 0.0005]","[0.1141, 0.0009]","[0.0751, 0.0004]","[0.0976, 0.0007]","[0.1129, 0.0009]","[0.1583, 0.0011]","[0.1966, 0.0012]","[0.0608, 0.0007]","[0.3387, 0.0015]"
60,NCE-PLRec,100,1,1000,10,Cosine,0,1.1,,"[0.208, 0.0009]","[0.1051, 0.0007]","[0.1006, 0.0006]","[0.0968, 0.0005]","[0.1117, 0.0009]","[0.0775, 0.0004]","[0.0955, 0.0007]","[0.1071, 0.0009]","[0.1528, 0.0011]","[0.1944, 0.0012]","[0.0572, 0.0006]","[0.3518, 0.0016]"
61,NCE-PLRec,100,1,1000,10,Cosine,0,1.2,,"[0.2005, 0.0009]","[0.1012, 0.0007]","[0.0965, 0.0006]","[0.0928, 0.0006]","[0.1085, 0.0009]","[0.0762, 0.0004]","[0.0911, 0.0006]","[0.0994, 0.0009]","[0.1411, 0.0011]","[0.1796, 0.0012]","[0.0535, 0.0006]","[0.3415, 0.0016]"
62,NCE-PLRec,100,1,1000,10,Cosine,0,1.3,,"[0.1906, 0.0009]","[0.1015, 0.0007]","[0.0957, 0.0006]","[0.0909, 0.0006]","[0.1106, 0.0009]","[0.0739, 0.0004]","[0.0914, 0.0006]","[0.0951, 0.0008]","[0.1326, 0.001]","[0.1658, 0.0011]","[0.0529, 0.0006]","[0.3127, 0.0015]"
63,NCE-PLRec,100,1,10000,10,Cosine,0,0.7,,"[0.1766, 0.0008]","[0.0965, 0.0006]","[0.0903, 0.0005]","[0.0851, 0.0005]","[0.1058, 0.0009]","[0.0665, 0.0003]","[0.0882, 0.0006]","[0.0955, 0.0008]","[0.131, 0.001]","[0.1607, 0.0011]","[0.0537, 0.0006]","[0.2817, 0.0013]"
64,NCE-PLRec,100,1,10000,10,Cosine,0,0.8,,"[0.1831, 0.0008]","[0.0993, 0.0006]","[0.0927, 0.0005]","[0.0875, 0.0005]","[0.1084, 0.0009]","[0.0683, 0.0004]","[0.0906, 0.0006]","[0.1004, 0.0008]","[0.1372, 0.001]","[0.1685, 0.0011]","[0.056, 0.0006]","[0.2936, 0.0014]"
65,NCE-PLRec,100,1,10000,10,Cosine,0,0.9,,"[0.1957, 0.0009]","[0.1043, 0.0007]","[0.0979, 0.0006]","[0.0926, 0.0005]","[0.1133, 0.0009]","[0.0717, 0.0004]","[0.0956, 0.0006]","[0.1094, 0.0009]","[0.1504, 0.0011]","[0.1849, 0.0012]","[0.0608, 0.0007]","[0.317, 0.0014]"
66,NCE-PLRec,100,1,10000,10,Cosine,0,1.0,,"[0.2051, 0.0009]","[0.1071, 0.0007]","[0.1016, 0.0006]","[0.0967, 0.0005]","[0.1141, 0.0009]","[0.0752, 0.0004]","[0.0976, 0.0007]","[0.1128, 0.0009]","[0.1583, 0.0011]","[0.1967, 0.0012]","[0.0608, 0.0007]","[0.3389, 0.0015]"
